Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/30/23 22:05:13 ,24.13770936,120.65505512,9.49,4284,55888,102400,51200,92,466,106041611,236,-80,-11,-90,-11,3650,342,-88,-19,3650
04/30/23 22:05:14 ,24.13770936,120.65505512,9.49,4208,57864,102400,51200,92,466,106041611,236,-84,-11,-90,-11,3650,342,-94,-20,3650
04/30/23 22:05:15 ,24.13770936,120.65505512,9.49,4396,56948,102400,51200,92,466,106041611,236,-84,-11,-91,-11,3650,342,-94,-20,3650
04/30/23 22:05:16 ,24.13770936,120.65505512,9.49,4264,60368,102400,51200,92,466,106041611,236,-84,-10,-91,-11,3650,342,-94,-20,3650
04/30/23 22:05:17 ,24.13770936,120.65505512,9.49,4004,57296,102400,51200,92,466,106041611,236,-84,-10,-93,-11,3650,342,-94,-20,3650
04/30/23 22:05:18 ,24.13770936,120.65505512,9.49,4108,57236,102400,51200,92,466,106041611,236,-85,-10,-93,-11,3650,342,-96,-20,3650
04/30/23 22:05:19 ,24.13770936,120.65505512,9.49,3744,60032,102400,51200,92,466,106041611,236,-85,-10,-93,-11,3650,342,-96,-20,3650
04/30/23 22:05:20 ,24.13770936,120.65505512,9.49,3640,57400,102400,51200,92,466,106041611,236,-85,-13,-91,-12,3650,342,-89,-16,3650,463,-93,-19,3650
04/30/23 22:05:21 ,24.13770936,120.65505512,9.49,4420,56472,102400,51200,92,466,106041611,236,-85,-13,-91,-12,3650,342,-89,-16,3650,463,-93,-19,3650
04/30/23 22:05:22 ,24.13770936,120.65505512,9.49,4160,57712,102400,51200,92,466,106041611,236,-83,-12,-91,-12,3650,342,-89,-14,3650,463,-94,-19,3650
04/30/23 22:05:23 ,24.13770936,120.65505512,9.49,4576,59076,102400,51200,92,466,106041611,236,-83,-12,-91,-12,3650,342,-89,-14,3650,463,-94,-19,3650
04/30/23 22:05:24 ,24.13770936,120.65505512,9.49,4316,58316,102400,51200,92,466,106041611,236,-83,-12,-91,-12,3650,342,-90,-16,3650,463,-94,-20,3650
04/30/23 22:05:25 ,24.13770936,120.65505512,9.49,3952,55004,102400,51200,92,466,106041611,236,-83,-12,-91,-12,3650,342,-90,-16,3650,463,-94,-20,3650
04/30/23 22:05:27 ,24.13770936,120.65505512,9.49,4420,59920,102400,51200,92,466,106041611,236,-83,-12,-91,-12,3650,342,-89,-15,3650,463,-94,-19,3650
04/30/23 22:05:28 ,24.13770936,120.65505512,9.49,4420,58920,102400,51200,92,466,106041611,236,-83,-12,-91,-12,3650,342,-89,-15,3650,463,-94,-19,3650
